prompt,completion
"How'd it turn out? Congrats on deciding to lead a healthier life, by the way.", -> -> I felt good because I knew I could take care of my kids.++++++
Have you ever been in a car crash before?,"

iper ambles?

###

 

No, I am very"
"Yeah I have, it wasn't serious but I got rearended",".

###

 I'm sure both men had a hard time but in the end"
"I got T-boned once, I'll never forget spinning around in that car, hearing the tires squalling. It was really scary.","

###

 

###

 -> I remember eating that form of tea once"
Have you ever had a friend or loved one commit suicide.,"  I believe it is one of the greatest stunts imaginable. > -> 

###"
"Yes, I have.  One that actually died and one that was miraculously saved.  It was a dark and tough time.  Did that happen to you recently?","

###

 

###

 -> I really have and I know both of"
"Yes, my brother in law/childhood friend took his own life. Its been very hard to comes to terms with.","

###

 

###

 -> I think your family are doing good
"
Have you ever had a new puppy?,"

###

 

###

 -> Yes, I have had one or two"
"Yeah, I have. Do you?","

###

 

###

 

yep I do. What"
Always sucks when you forget to save it and wake up to a melted blob of brown.,"

###

 OS testing services. -> 

###

 Hahahahahaha"
Last night I wasn't in a great mood and wanted that last piece to help cheer me up a bit and it was gone! ,"


-> -> Oh no! That's terrible, I hate when that happens.

"
"I know how you feel, financial problems are rough. I know you'll figure out a way to make it."," -> 

###

 -> Thank you. I hope so. MyPeace and Sh"
thank you for your support! and to make things worse i broke a ceiling light yesterday and we are renting this apartment so i have to replace it and it's expensive,"

't >

 -> -> That's not really a big deal, I have a"
I once was taking a big trip I had been looking forward to and the day before we leave for an international flight a high level travel advisory was issued for the area we were going.,"

###

 

[…] This has had everyone playing theDouble&&&&"
Ugh! I hate it when stuff like that happens. Were you able to get a refund on your tickets?,"

###

 

###

 -> yeah, I plan on doing so next"
No. We went ahead and went on. It actually turned out to be a great trip with zero incidents. ," I was very astonished and pleased at the power of 360. 

###

 ->"
Awesome!!,"

###

 

Get commission for only if you display the item twice a"
Yeah. Glad we didnt bail.,"

00

oster. -> We show them what we can do.

"
I hate it when plans fall through. I really wanted to spend my time on the water this last weekend.,"

###

 

###

 -> yea - it is flipandflish"
"i hate that too, what were you going to do?","options

###

 

###

 -> My favorite meal of the day,"
"I was going to Florida to go on a multi-day canoeing and camping trip. At the last minute, the two people I was going with backed out, and I simply couldn't afford to go alone.","

###

 It was a pretty quick and cheap process, and I felt really very"
It really bothers me that my son sticks his dirty socks in the toy box," all day it is so darren. -> -> That is so true, I like"
Is that like the child equivalent of under the bed?,"

###

 

###

 -> Yeah! I think so too! I"
"I guess so haha but no matter what I try to keep him from doing it, it still happens","

2rooting him in mostly to the past. It makes me feel like he"
I recently had my hip-length hair cut for the first time in years.," 

###

  I was so surprised at its functionality. ->  -> That"
"It was kind of scraggly on the ends. It took me some time to get used to the new cut, but it looks much thicker and healthier now.","  I am so thankful for my medicines.

###

  -> 

"
"I went around work all day today with a hole in my pants, right on my bottom."," I don't usually do that.

###

 -> I Its going to be a"
Yep! No one told me. :( I have no idea how many people noticed or saw it. ," -> I have no clue how to play it. -> That is so amazing, you are"
I paid $1000 for one of those mystery boxes on eBay. It said it would be filled with all sorts of fun and expensive items.," I must have spent double that, including money from my family. I can't find the"
"I would've happily taken that! Instead, it was filled with literal garbage, like a bunch of those empty 99 Bananas bottles and candy wrappers.", That‚ Comment is that esset Fiction Headload CREATIVE NONI+++&&&
I had my final exam for Chemistry today!, I was very proud and felt like a cart Values. I have worked hard for it my
It can be rough when I have a problem and need to vent to someone, I trust. It makes me feel like I have achieved a professional job and am very proud
"I understand, anything you need to talk about?","

###

 -> Sow the Differences. -> We have a little house sit m"
You are sweet because part of the problem is when I realize there really is no one to talk to. Thank you, for being honest and constructive. I can
well the casino won! did you at least get some free drinks?," -> 

###

 -> Yes! and as they're Queen and so they Win"
"Haha, yeah I got a little sauced. The worst part though was as soon as I got up, someone sat down and  rolled triple 7s."," I could get hot Cysteek after a second roll.

###

 So convincing"
I used to get supremely scared when I wanted to go up stairs when the lights were off,", but once I've learnt how to pick out a good winchuk species and make an"
"Yeah, so I would book it up the stairs as fast as possible",".

ya boy!

3 minutes later and I was in the it."
"Tomorrow is the big day, I have to deliver my proposal to the client."," I have never been successful before so this is a significant achievement (for me).

"
"I have been preparing for weeks, but in the back of my mind I still have doubts."," -> 

###

 -> Why are you hes Starcraft 2?

Betro"
My boyfriend's cat wakes me up every morning at 4 AM.,"

flax Firstly i thought he wasjust playing on his famousaFriday Transportation system"
"That must be annoying for you, but I love cats.","

###

  -> 

###

 Iverson did nolens acc"
"I love him, too, a lot. But I don't know why he just stands in the hallway and meows nonstop, even when he's been fed."," -> -> A cat like that deserves a cute Dogaspermed.

 differentiation++++++"
Playing hookey can be really fun. But sometimes it backfires...,"

###

 

OREY FAQ: Why does it succeed only half the"
Ohh what happened?,"

###

 

###

 did you getting a bonus? -> No,"
"When I was a teenager, I called in to the restaurant and told them I had to pick up my grandmother from an aiport hours away. Wouldn't you know it my family came in (including my grandma) and asked to be sat in my section!"," 

###

 I was delighted.  -> -> That is amazing. You are"
