prompt,completion
"For sure! But, it flies by before you know it. I get my nerves on edge when I think about them all moved out of the house."," -> How long have you lived here? I hate moving.

I know what you"
I lied to my mother one day about where I was going. It made me feel pretty bad and have a bad conscience. ," -> sorry mom..what happened

just remember what memories excited you it was only a"
Oh no. hy did you do it?," -> Yes, I did.

It was such an amazing feeling.

I"
I let a friend watch my dog for a week while I was out of town. I would've been devastated if anything happened to him.," -> Oh I'm sorry for your pain. I hope it turns out alright.

"
"I am not, but I have a person I am very fond of. Are you?"," -> No, I'm flat out cool.

It's crazy. I hope everyone"
My sister broke my vase. I was pretty enraged!," -> thats the end of that, really never again

or on a sentimental level,"
what did you do ?," -> I just walked outside without closing the door and it was still there.

I"
It can be really tough when your husband and teenagers have electronics. ," That fur day is never over, lol. -> my husband does bring that up, but"
you need to take them away!," -> Indeed I do. My dog can't even stand on the bars, he's so"
I do for family time but sometimes I can sit in a full room and still feel no one is there, -> I used to work with a lawyer during college. Now I want to work with lawyers
There is a big storm going on in my town right now!, -> I bet everyone is making preparations to prepare for it!  I always toil until
O? Same here. I love storms.," -> They scare me but if it isn't a threat, I don't need to be"
"I don't, it makes me nervous with the strong winds and rain! "," -> Right then, the next time will be nice though because I have never been to any"
"My favorite game has an expansion on Monday, I can't wait."," Its Plants vs. Zombies! -> Ah yes, that is a great game, the second"
Nice! What game?, -> It's an indie game called Carcass Busters Heroic Smash.  It's
I really like every shelf in my house to be arranged just so., It makes it feel like I lived my life ahead of time. -> It sounds like a
I feel you! Do you have everything facing the right way?," -> Exactly, where I live things are typically in a way I consider good. They are"
That's terrible. Do you know how long it's been going on?,  -> I think so. I haven't been doing normal things like going to work and
"I know it's silly, but my friend got something I wanted in a game the other day, bit sad."," -> What game?

That doesnt sound right at all

Stop acting so el"
We're all human so having a feeling like that is understandable.,  -> yea i wish i had a friend who had one of those types of feelings before
"I guess, little things at times right?"," -> Dang yeah, everything you can expect from any part of her is going to go"
5," · is that the right car? I drive a Honda ...

Never again!! l"
Yes but I am afraid I might loose my job..," Huge change from the past -> what's going to happen?

but i promise you"
I hate how our country is right now.,  People are hurting because of the economy. It's really heartrending. -> I
i know what you mean. my family is 800 miles away, -> If I am very fortunate I have the entrance fees for all the places I go.
"My family is over 2,000 miles away in Alaska, its tough!"," -> That's doable, it's nice you have someone to rely on with all your"
"Thank you, she was 12 years old so I knew it was coming but still shook up about it."," -> I bet, 5 years is a long time too long. But at least you will"
I hate when it storms so bad the power goes out,. -> Yeah - it certainly was that time! I was in such a rush when I
I agree., I like when open ended conversations with questions like that go so well. -> That's great
"There was a huge spider on my wall, it ran away before I could kill it.."," -> I would have freaked out and killed it!

That would be scary!"
"Me too, I think it was a wolf spider. I hope I can sleep tonight", but I miss coffee! -> I really hope it was someone you can forgive. I would
"Yes, I have been studying a lot but still worried. I need to get a good grade!"," -> what is the subject ?

Lesson Kakashi Hat legend

answer is"
"I relate, what is the speech on?"," -> on current events

she get excited till around 2 am 

staying"
"Ten years ago now, a massive hurricane forced my family to evacuate. I didn't know if there would be anything to come back to."," -> I bet that was frightening. 

Jaggs what hurricane made you evac"
"I do, I have a 6 month old boy. How about you?", -> Hello! I'm 28 and just started my new job last week!  How about
