prompt,completion
"I drank a lot of alcohol at my friend's BBQ party, and I ended up puking and passing out. Not my finest moment.","

###

 

###

 

###

 

###"
"Haha, I can relate to that. I did that too, and my friends took a wonderful photo of it. They like to stick it on our yearly Christmas cards to each other",". It's a bit hard to see it on the lever, but it's a vehicle"
"It's kind of a surreal feeling tho, hard to accept that he is grown.  Now college is about to start.","  I can't wait!  -> 

###

  -> 

"
did you talk to them politely or yell back ?,"

###

 

###

 

###

 

###"
"No, I didn't yell back haha. I would get fired.","

###

 Again.

###

 

###

 

"
"what industry are you in, i find that a lot in retail and service", apps + games. Should I be making a real real real game with my Bro but how
It makes me angry when people never notice me," out of the blue,

###

 and

###

 that's why I"
A big wind storm blew through town and uprooted one of the trees in my yard.,"

###

 

###

 

###

 

###"
"No, but that was my fear. I kept waiting to hear the sound of a branch or tree hitting my roof, or breaking glass.","

###

 

###

 

###

 

###"
Did you stay with other relatives?,"

###

 

###

 

###

 

###"
I stay with my older sister now,. She is so good with her dogs and make sure they're not done with panels.
My brother got a really high-paying job and now spends all his time flaunting his money.,"

###

 

###

 

###

 

###"
Not very well! I mostly just stew and complain about it and wish I had his money and lifestyle.,"

###

 

###

 

###

 

###"
What about the them park made you anxious?,"

###

 

###

 

###

 

###"
I was furious when my friend made fun of me in front of random strangers.,"

###

 

###

 

###

 

###"
I am not sure. He told me he was sorry afterwards but I didn't listen to him,. I felt soPr닪 in the send. I felt so validated afterwards. ->
I haven't. Im too shy and I am scared of what people will say, if I tell you about my personal personal life. I have to keep this one round K
I was jealous when my girlfriend was talking to other guys," online and lump somewhere between idiot and animal.

###

 

###

"
I understand how you'd feel that way. Do you trust her around other guys?,"

###

 Medal of Wait! It's the real reason why I've started to"
I was terrified when I watched that horror film in the theaters,", 1986, The inventory of080.  I was so shocked and shocked.  It"
"I understand. Horror movies freak me out, too. Did you watch the whole thing?","

###

 

###

 

###

 

###"
I was sad when my wife left me,"

###

 .

###

 I still holdisconsimbóte er"
I just dont know why she would marry me then.," I wish her many happy and happy returns.

###

 

###

"
Usually once a week. Its a great feeling,". 

###

 

###

 

###

 
"
"its just the way the world is now, social media has ruined humanity","'s hard drive.

###

 

###

 

###

"
That is so true! I dont know where this world is heading.,"

###

 

###

 

###

 

###"
Have you told them how you feel?,"

###

 

###

 

###

 

###"
I haven't because I don't know how to start that conversation.,"

###

 

###

 

###

 

###"
That must have been so annoying. Hopefully you can just get a replacement.,"

###

 

###

 

###

 

###"
Yeah but it will take a few days because I have to wait for my paycheck," to clear the credit tag.

###

 

###

 

"
"So what happens in the middle of the night? I got woken, again, by my upstairs neighbor thumping around. Does she have to be so rude?!","?

###

 

###

 

###

 

"
"that is so annoying, some people just dont have morals",".

###

 

###

 

###

 

"
"No, they don't. Well, this time I've had enough. I've told management I want into another apartment and explained exactly why!","
 
###

 

###

 

###

 

"
can you afford to move ?," If so, why not?

###

 

###

 

"
People take advantage of me ,"

###

 

###

 

###

 

###"
Going to the dentist always has me on edge. I hate it!," Since I have been preparing all day, I've walked into a Braun pressure unit and made"
"I hate going to the dentist, too. You just gotta go through with it.","

###

 

###

 

###

 

###"
Woot! That's great! Which brand are you thinking?," Fur or anything else?

###

 It doesn't matter which OROtto,"
EW OMG Did you kill it?,"

###

 

###

 

###

 

###"
"heck no, i told my husband to deal with it. i ran in my bedroom and locked the door",".

###

 

###

 

###

 

"
my brother would've turned 34 today. he died 2 years ago and It still hurts so much,"

###

 . 

###

 

###

 

"
"I'm sorry to hear that, that's very sad. Were you two close?","

###

 

###

 

###

 

###"
yes we were. He moved to the different country but we spoke pretty often," too.

###

 

###

 

###

 
"
"I had planned to go to the beach with friends, but it looks like it's going to rain.","

###

 

###

 

###

 

###"
"Ah man, that's a buzz kill, are you still going to rough it out in the rain?","

###

 

###

 

###

 

###"
"Nah, it said there's be thunder and lightning, so looks like we're stuck inside :(","

###

 

###

 

###

 

###"
I hate how our country is so divided right now,".

###

 

###

 

###

 

"
"It is, but I think it was all along and people are just standing up for what they believe in more now.","

###

 

###

 

###

 

###"
"I'm very sorry to hear that.  Losing anyone close to you, especially a parent would be very hard.  Are you close to other members of your family and were you able to help each other through it?","

###

 

###

 

###

 

###"
"Yes, my family and I are close and we were there for each other. But, my sister had passed away around 6 years before, by committed suicide. The last few years have been very difficult."," 

###

 

###

 

###

 

"
What did you do to feel that way?,"

###

 

###

 

###

 

###"
"My sister, who lives out of state and i don't see often, was recently in town visiting our dad. I didn't visit with them."," I was surprised by how much I Listen to them. -> 

###tskyfal"
School for my kids started again this past Thursday.," After some very heavy conversation, I got it pretty much.

###

 
"
I had planned a beach trip about a month before we actually went.,"

###

 

###

 

###

 

###"
What beach were you heading too?,"

###

 

###

 

###

 

###"
We went to Virginia Beach earlier this week. I was so giddy up that whole month I could barely contain myself.," Fell in the sun on the main beach, going in and out like something out of a"
Who all went with you? That sound so fun.," 

###

 

###

 

###

 

"
"My husband, 2 kids and my mother. My kids had never been to the beach.","

###

 I was so happy to be a grown-al sandwich.

"
So tonight we are suppose to go eat out as a family but I cant get a single one of my family members to agree on a place.  So frustrating!,"

###

 

###

 

###

 

###"
