prompt,completion
I get so jealous when my parents don't pay me any attention.,  I think it is because she is so good with her POF diet.  ->
Have you told them how you feel?,"

' I go to the store each time I see them to take their air condition"
That must have been so annoying. Hopefully you can just get a replacement.,"

###

 

###

 

its already eget 
"
"So what happens in the middle of the night? I got woken, again, by my upstairs neighbor thumping around. Does she have to be so rude?!","? -> 

Userramentize: I haven't really done anything so this opens"
Going to the dentist always has me on edge. I hate it!,"

###

 

2017 was not a good year for me, I think"
"I hate going to the dentist, too. You just gotta go through with it.","

###

 End of discussion}. They definitely hate being behind a curtain. -> "
My car that I hate is going to die soon and I'll be able to get a new one. Score!, -> -> That's fantastic! I am so happy for you. Stoing new++++++
Woot! That's great! Which brand are you thinking?, Not sure yet. I'm also coming to330 when it's announced. We need more
Yesterday my husband opened a window and a HUGE black bug flew in!! I almost died!! , Universe gets Screwed... Super profound. ->  -> That's so progressive! I would
"I'm sorry to hear that, that's very sad. Were you two close?","

###

 

###

 -> never rushed or deadmaLe or Tanaka"
yes we were. He moved to the different country but we spoke pretty often,". I was worried he might break her bond and keep it.

###

 Got"
"Ah man, that's a buzz kill, are you still going to rough it out in the rain?","

###

 -> -> I sure hope so! It isς¦)
"
"Nah, it said there's be thunder and lightning, so looks like we're stuck inside :("," 

-

—————

ione: I think we are additionally enchantment"
"It is, but I think it was all along and people are just standing up for what they believe in more now.","

###

 That is what is freeing today.

###

 ->true,"
True. I hope we can become less divided in the future and solve things," together.

###

 

###

 -> We can but it is the"
My father passed away about 2 years ago. It was so very difficult for me and very unexpected. We didn't know he had a life-threatening illness and weren't prepared in any way for his sudden departure from us.,  ->  -> Thank you so much for Pixel&&&++++++++++++++++++
"I'm very sorry to hear that.  Losing anyone close to you, especially a parent would be very hard.  Are you close to other members of your family and were you able to help each other through it?","'

###

 -> -> I am very close to all of my Wife's near"
What did you do to feel that way?,"

###

 It's shaping up to be a good friendship -> 

###"
School for my kids started again this past Thursday., It's getting closer and closer to the final voyage.  Thehours and delicious so-
"It was good. I am dealing with a mixture of both emotions about them being back in school. I was happy I had all the supplies, clothes, shoes, and other odds and ends in time.", I am glad they got it done! -> -> Both can be eitherilot or overturned.
I had planned a beach trip about a month before we actually went.," I had no immediate need for it.

###

 But, when I went to"
We went to Virginia Beach earlier this week. I was so giddy up that whole month I could barely contain myself.," Having the pleasure of swoong with my fam and enjoying their company。

10"
Who all went with you? That sound so fun.,"

#thread Rich. -> 

###

 -> My general partner and I"
"My husband, 2 kids and my mother. My kids had never been to the beach.", It wasOekophilocty! A Triple Amp MK 20 in the mid-
So tonight we are suppose to go eat out as a family but I cant get a single one of my family members to agree on a place.  So frustrating!," ->  -> I know Furious Display  True Hesse, your family++++++++++++"
You should make a wheel you can spin to decide.  I did that once.,"

###

  Stronger the better. 

###

  -> Greater"
That's actually not a bad idea.  Wish I had come up with that earlier.  It seems everyone wants something different.,   Well at least now you know the record will be there for the 100 IQ question
Yes you put all the places on it and spin..," does it still work? -> -> It doesn't, it's going to cost a unexpectedly"
Put that on there too!,"

10 minutes is all that's left.

Put some gloves on and a"
no i can't because i love him a lot,"! 

###

 -> -> I'm so loyal too. I don't hold"
I have Lupus and it is getting worse.  I asked my doctor for a chance to try a new diet I found that is suppose to help me with it.,"  -> 

->  -> I think that it is good to try different diets"
"Oh dear, that must be difficult. Are there medications to take that will help?","

[] 

###

 -> I just had a checked on the past few"
"yes, but they are quite powerful which I am trying to avoid.  I am already on one and I am hoping that through this diet I can get off b/c the next steps won't be fun"," again -> (word salads).  fan souls challenge lol

2. ENDWAYED"
"Some time ago, there was a terrible tornado that came through my city. It destroyed many homes, a school and some people died. I was so fearful and petrified it would come by our home and destroy it, or harm my familY!", ->  -> I am so heartwarming that you don+++ it+++++++++++++++
"No, they are so awful! They can destroy so much."," So much that you may need to replace every time.

###

 

"
I love the holidays. Driving around looking at decoration is my favorite.,"

###

 

 requisite is Devin's gift. -> -> Yes, it"
"A few weeks ago, we finally got a chance to get back to the beach for our vacation. But, it rained several days, so we didn't get to spend as much time at the beach as we wanted, which sucked. We were really looking forward to it.", -> -> Leez$$[*] Get back to the+++ the++++++++++++
"Oh, I'm sorry to hear that. Do you not live close to a beach?"," -> 

###

 -> yea but my apartment is located too far from the water"
"Oh, no, it was about a 7 hour drive! My daughter was quite young when we went and didn't remember the first trip and she's a teenager now. So, a long time since we first went.", I'm prepared she will get great aim in there and the car room conversion is done
I know it really hurt me and I had to work on trusting her again with other things,". But in the end it wasn't too late... 

End of faith ->"
