prompt,completion
Oh man...I hate checking the mail..it could be something crappy,"

###

 .

* 

###

 

###

"
Especially when you find your mailbox laying in about 10 pieces after someone knocked it down last night. ,"

###

 

###

 

###

 

###"
Oh god- Do you live in the country?,"

###

 

###

 

###

 -> 

"
"Not really. I live in town, but it's a small town.", I don't truly rely on any of the government agencies that are supposed to work toward making
"My aunt came to visit today, we went out for mexican food!"," 

###

 

###

 

###

 -> -> ->"
"I was on a run today, and saw a loose dog but couldn't catch it before it ran off!","

###

 

###

 -> 

###

 -> 
"
That's so interesting because I saw someone post the same thing on a neighborhood app just today.  Is that you? ha ha.," 

###

 

###

 

###

 -> 
"
"Thank you, I am a mess. It is still hasn't hit me that he passed away.", I am so pleased that he is still out of the water. I finally have him within
Hey I like alone time!  Just gotta find some cool stuff to do!,"

###

 

###

 → → 

###

 -> ->"
"True, I'm trying but keep hearing creepy noises. Guess I need to turn the TV up louder haha",".

###

 

###

 

###

 -> -> "
theres always tomorrow!,"

###

 

Best. 

###

 i Rooms - China"
"Thanks! Being on a diet is hard, espically with family in town!"," But with Kintonand everyJanuary, who wants to switchur way hard?  PR"
I was running today and felt like this car was following me..,"

###

 it seemed as if it were playing a game in my mind! ->"
is that a good show? i have never heard of it,"

###

 

###

 

###

 

###"
"Yes defenitly, It dosen't get better then this! My daughter has been fast asleep since 8pm.", She finally gets used to referring to at least one silly compliment before joining the present. Never
"My family is moving from Texas to Arkansas in a few months, Im worried for the change.","

###

 

###

 

###

 

###"
I had a doctors appointment today., It took me two and a half times to page through the dozens of charts and charts.
I cannot stand that - they should not schedule people so close together if they can't handle that pace.,"

### struct- and- more fusion engines than that.

###

 "
Aww - did you feed the cat?," 

###

 

###

 

###

 

"
I received a wrong number call last night at 2 in the morning. ,"

###

 

###

 

###

 I'm so excited"
Ugh!  I'm assuming that it woke you up?,"

###

 

###

 

###

 

###"
Oh my goodness!!  How irritating!  I hope they didn't call back?,"

###

  Stw*r

###

  Definition: 100 mor"
Last year we lost our home of 20 years to a house fire. ," Is there a牡心得 

###

 

###"
Oh no!  I can't even imagine that - was everyone ok?,"  or why were they so terrifying?

###

 

###

 "
I'm so glad that everyone was ok.  But I know that was devastating - did you rebuild?,"

###

 

###

 

###

 

###"
I just finished watching the Saw movie. , It is a movie that I have never seen.  It is a movie that I have
I just cannot watch horror movies!!  Did you like it?,"

###

 

###

 -> -> -> it was good

re"
I hated it! I didn't want to watch it but my husband did. The gore is just too much! , I have never seen such a thing in any movies before. I was almostOOL! I
Oh I am right there with you!  The last scary movie I watched made it where I couldn't sleep that night.,"  I was so reassured after seeing the movie.""

###

 

###"
I recently went down memory lane was looked at all my high school yearbooks. , It was really really really really really really really really really really really really REALLY really really really
Yeah.  Maybe you should hit them up on FB for a reunion?,"

###

 

###

 

###

 -> 

"
"I was scared at first and then he hollered and pointed to the top of my car and I had left my purse on it. Boy, did my face get red. ","

###

 

###

 

###

 -> -> -> thats"
"I have a very good friend and her live-in boyfriend of 5 years hit on me! I'm married, and he didn't care. He sickens me!", I can't believe this is my friend! -> I'm soん! I'm figuring
yikes that is pretty horrible," to hear. I hope this sweet lady continues to strike gentle ladies Nationals successful.

"
"Yes, I was really surprised and I find it terrible behavior.", I first thought it was someone scratching and worrying their lightly so they would not be out of
"We went on a vacation a few weeks ago, and it really made me think back to our last vacation. It was with my father, the last one before he passed away.","

###

 

###

 

###

 It was acol"
Did you get mad at her?,"

###

 

###

 

###

 

###"
"Yes, she doesn't have the right to do that. I have been that many years longer than her, and it was her work! I let her know it too."," I feel like an eternal child bod, though I know it's Dharma vac INFOJECT diplom"
That was very nice of you.,"

###

 I'm happy for her.

###

 

###"
Oh no!  I bet that was embarassing :(,"

###

 

###

 

###

 

###"
"Yes, it really was quite so!","

25 me too I was shocked at how much I enjoy our time together! Now"
There are times I feel a bit alone and down. My husband has to travel out of town for work quite often.,"

###

 

###

 

###

 

###"
"Well, yes, of course. But, that isn't quite the same, is it."," ? / ask me

###

 ? -> 

###

 

"
"My children recently started school again and it made me feel a bit apprehensive. They are growing up so quick, and I know it won't be long before they sadly move out of the house :(",".






> 
@@@$$@$$@$$@$$@"
oh man well at least its a good thing to see them grow, up to be an Ashanti.   I think its a title he should be Platinum
"For sure! But, it flies by before you know it. I get my nerves on edge when I think about them all moved out of the house.","

###

 

###

 

###

 

###"
I lied to my mother one day about where I was going. It made me feel pretty bad and have a bad conscience. ,"

###

 

###

 

###

 -> 

"
"She didn't want me going with that friend, but I wanted to go, so I lied to her. I was much younger then.","

###

 I told her I had a phone vibe going with her, so I"
I know how that feels. Maybe try reaching out.,"

###

 

###

 

###

 I hope you have"
That's a good idea. Maybe I'll try that soon.,"

###

 

###

 

###

 

###"
"Yes, but not as much as the car was worth and it wasn't an enjoyable situation.","

###

 

###

 

###

 

###"
"trust your god feeling, everything will be alright","

###

 , everything is a sea once again, make sure you stay strong all"
I hope so. I've only had my dog for a short time and this is my first time away from him., I've never had any other dog haven't even touched him before. I feel very passionate
"I am not, but I have a person I am very fond of. Are you?","

###

 

###

 

###

 

###"
what did you do ?," 

###

 

###

 

###

 -> 
"
I'm am upset today because my daughter who lives really far away called and said her baby was admitted to the hospital.,"

###

 

###

 I was so shocked and used theaus-"
